r,t,y,SalvageValue
"REGION1","LNDOATIIBC1",2032,0
"REGION1","LNDOATIIBC1",2033,0
"REGION1","LNDOATIIBC1",2034,0
"REGION1","LNDOATIIBC1",2035,0
"REGION1","LNDOATIIBC1",2036,0
"REGION1","LNDOATIIBC1",2037,0
"REGION1","LNDOATIIBC1",2038,0
"REGION1","LNDOATIIBC1",2039,0
"REGION1","LNDOATIIBC1",2040,0
"REGION1","LNDOATIIBC1",2041,0
"REGION1","LNDOATIIBC1",2042,0
"REGION1","LNDOATIIBC1",2043,0
"REGION1","LNDOATIIBC1",2044,0
"REGION1","LNDOATIIBC1",2045,0
"REGION1","LNDOATIIBC1",2046,0
"REGION1","LNDOATIIBC1",2047,0
"REGION1","LNDOATIIBC1",2048,0
"REGION1","LNDOATIIBC1",2049,0
"REGION1","LNDOATIIBC1",2050,0
"REGION1","LNDOATHRBC1",2020,0
"REGION1","LNDOATHRBC1",2021,0
"REGION1","LNDOATHRBC1",2022,0
"REGION1","LNDOATHRBC1",2023,0
"REGION1","LNDOATHRBC1",2024,0
"REGION1","LNDOATHRBC1",2025,0
"REGION1","LNDOATHRBC1",2026,0
"REGION1","LNDOATHRBC1",2027,0
"REGION1","LNDOATHRBC1",2028,0
"REGION1","LNDOATHRBC1",2029,0
"REGION1","LNDOATHRBC1",2030,0
"REGION1","LNDOATHRBC1",2031,0
"REGION1","LNDOATHRBC1",2032,0
"REGION1","LNDOATHRBC1",2033,0
"REGION1","LNDOATHRBC1",2034,0
"REGION1","LNDOATHRBC1",2035,0
"REGION1","LNDOATHRBC1",2036,0
"REGION1","LNDOATHRBC1",2037,0
"REGION1","LNDOATHRBC1",2038,0
"REGION1","LNDOATHRBC1",2039,0
"REGION1","LNDOATHRBC1",2040,0
"REGION1","LNDOATHRBC1",2041,0
"REGION1","LNDOATHRBC1",2042,0
"REGION1","LNDOATHRBC1",2043,0
"REGION1","LNDOATHRBC1",2044,0
"REGION1","LNDOATHRBC1",2045,0
"REGION1","LNDOATHRBC1",2046,0
"REGION1","LNDOATHRBC1",2047,0
"REGION1","LNDOATHRBC1",2048,0
"REGION1","LNDOATHRBC1",2049,0
"REGION1","LNDOATHRBC1",2050,0
"REGION1","LNDOATIRBC1",2020,0
"REGION1","LNDOATIRBC1",2021,0
"REGION1","LNDOATIRBC1",2022,0
"REGION1","LNDOATIRBC1",2023,0
"REGION1","LNDOATIRBC1",2024,0
"REGION1","LNDOATIRBC1",2025,0
"REGION1","LNDOATIRBC1",2026,0
"REGION1","LNDOATIRBC1",2027,0
"REGION1","LNDOATIRBC1",2028,0
"REGION1","LNDOATIRBC1",2029,0
"REGION1","LNDOATIRBC1",2030,0
"REGION1","LNDOATIRBC1",2031,0
"REGION1","LNDOATIRBC1",2032,0
"REGION1","LNDOATIRBC1",2033,0
"REGION1","LNDOATIRBC1",2034,0
"REGION1","LNDOATIRBC1",2035,0
"REGION1","LNDOATIRBC1",2036,0
"REGION1","LNDOATIRBC1",2037,0
"REGION1","LNDOATIRBC1",2038,0
"REGION1","LNDOATIRBC1",2039,0
"REGION1","LNDOATIRBC1",2040,0
"REGION1","LNDOATIRBC1",2041,0
"REGION1","LNDOATIRBC1",2042,0
"REGION1","LNDOATIRBC1",2043,0
"REGION1","LNDOATIRBC1",2044,0
"REGION1","LNDOATIRBC1",2045,0
"REGION1","LNDOATIRBC1",2046,0
"REGION1","LNDOATIRBC1",2047,0
"REGION1","LNDOATIRBC1",2048,0
"REGION1","LNDOATIRBC1",2049,0
"REGION1","LNDOATIRBC1",2050,0
"REGION1","LNDOATLRBC1",2020,0
"REGION1","LNDOATLRBC1",2021,0
"REGION1","LNDOATLRBC1",2022,0
"REGION1","LNDOATLRBC1",2023,0
"REGION1","LNDOATLRBC1",2024,0
"REGION1","LNDOATLRBC1",2025,0
"REGION1","LNDOATLRBC1",2026,0
"REGION1","LNDOATLRBC1",2027,0
"REGION1","LNDOATLRBC1",2028,0
"REGION1","LNDOATLRBC1",2029,0
"REGION1","LNDOATLRBC1",2030,0
"REGION1","LNDOATLRBC1",2031,0
"REGION1","LNDOATLRBC1",2032,0
"REGION1","LNDOATLRBC1",2033,0
"REGION1","LNDOATLRBC1",2034,0
"REGION1","LNDOATLRBC1",2035,0
"REGION1","LNDOATLRBC1",2036,0
"REGION1","LNDOATLRBC1",2037,0
"REGION1","LNDOATLRBC1",2038,0
"REGION1","LNDOATLRBC1",2039,0
"REGION1","LNDOATLRBC1",2040,0
"REGION1","LNDOATLRBC1",2041,0
"REGION1","LNDOATLRBC1",2042,0
"REGION1","LNDOATLRBC1",2043,0
"REGION1","LNDOATLRBC1",2044,0
"REGION1","LNDOATLRBC1",2045,0
"REGION1","LNDOATLRBC1",2046,0
"REGION1","LNDOATLRBC1",2047,0
"REGION1","LNDOATLRBC1",2048,0
"REGION1","LNDOATLRBC1",2049,0
"REGION1","LNDOATLRBC1",2050,0
"REGION1","LNDOTHHIBC1",2020,0
"REGION1","LNDOTHHIBC1",2021,0
"REGION1","LNDOTHHIBC1",2022,0
"REGION1","LNDOTHHIBC1",2023,0
"REGION1","LNDOTHHIBC1",2024,0
"REGION1","LNDOTHHIBC1",2025,0
"REGION1","LNDOTHHIBC1",2026,0
"REGION1","LNDOTHHIBC1",2027,0
"REGION1","LNDOTHHIBC1",2028,0
"REGION1","LNDOTHHIBC1",2029,0
"REGION1","LNDOTHHIBC1",2030,0
"REGION1","LNDOTHHIBC1",2031,0
"REGION1","LNDOTHHIBC1",2032,0
"REGION1","LNDOTHHIBC1",2033,0
"REGION1","LNDOTHHIBC1",2034,0
"REGION1","LNDOTHHIBC1",2035,0
"REGION1","LNDOTHHIBC1",2036,0
"REGION1","LNDOTHHIBC1",2037,0
"REGION1","LNDOTHHIBC1",2038,0
"REGION1","LNDOTHHIBC1",2039,0
"REGION1","LNDOTHHIBC1",2040,0
"REGION1","LNDOTHHIBC1",2041,0
"REGION1","LNDOTHHIBC1",2042,0
"REGION1","LNDOTHHIBC1",2043,0
"REGION1","LNDOTHHIBC1",2044,0
"REGION1","LNDOTHHIBC1",2045,0
"REGION1","LNDOTHHIBC1",2046,0
"REGION1","LNDOTHHIBC1",2047,0
"REGION1","LNDOTHHIBC1",2048,0
"REGION1","LNDOTHHIBC1",2049,0
"REGION1","LNDOTHHIBC1",2050,0
"REGION1","LNDOTHIIBC1",2020,0
"REGION1","LNDOTHIIBC1",2021,0
"REGION1","LNDOTHIIBC1",2022,0
"REGION1","LNDOTHIIBC1",2023,0
"REGION1","LNDOTHIIBC1",2024,0
"REGION1","LNDOTHIIBC1",2025,0
"REGION1","LNDOTHIIBC1",2026,0
"REGION1","LNDOTHIIBC1",2027,0
"REGION1","LNDOTHIIBC1",2028,0
"REGION1","LNDOTHIIBC1",2029,0
"REGION1","LNDOTHIIBC1",2030,0
"REGION1","LNDOTHIIBC1",2031,0
"REGION1","LNDOTHIIBC1",2032,0
"REGION1","LNDOTHIIBC1",2033,0
"REGION1","LNDOTHIIBC1",2034,0
"REGION1","LNDOTHIIBC1",2035,0
"REGION1","LNDOTHIIBC1",2036,0
"REGION1","LNDOTHIIBC1",2037,0.801539329267431
"REGION1","LNDOTHIIBC1",2038,1.43020338220787
"REGION1","LNDOTHIIBC1",2039,2.68650644648378
"REGION1","LNDOTHIIBC1",2040,1.95677085576957
"REGION1","LNDOTHIIBC1",2041,3.95741112586984
"REGION1","LNDOTHIIBC1",2042,4.63949843978874
"REGION1","LNDOTHIIBC1",2043,6.96590244939706
"REGION1","LNDOTHIIBC1",2044,4.97131165618436
"REGION1","LNDOTHIIBC1",2045,8.55672266890238
"REGION1","LNDOTHIIBC1",2046,8.17762756507136
"REGION1","LNDOTHIIBC1",2047,4.58374961499994
"REGION1","LNDOTHIIBC1",2048,8.74367020606349
"REGION1","LNDOTHIIBC1",2049,9.26683655442794
"REGION1","LNDOTHIIBC1",2050,165.910132498398
"REGION1","LNDOTHHRBC1",2020,0
"REGION1","LNDOTHHRBC1",2021,0
"REGION1","LNDOTHHRBC1",2022,0
"REGION1","LNDOTHHRBC1",2023,0
"REGION1","LNDOTHHRBC1",2024,0
"REGION1","LNDOTHHRBC1",2025,0
"REGION1","LNDOTHHRBC1",2026,0
"REGION1","LNDOTHHRBC1",2027,0
"REGION1","LNDOTHHRBC1",2028,0
"REGION1","LNDOTHHRBC1",2029,0
"REGION1","LNDOTHHRBC1",2030,0
"REGION1","LNDOTHHRBC1",2031,0
"REGION1","LNDOTHHRBC1",2032,0
"REGION1","LNDOTHHRBC1",2033,0
"REGION1","LNDOTHHRBC1",2034,0
"REGION1","LNDOTHHRBC1",2035,0
"REGION1","LNDOTHHRBC1",2036,0
"REGION1","LNDOTHHRBC1",2037,0
"REGION1","LNDOTHHRBC1",2038,0
"REGION1","LNDOTHHRBC1",2039,0
"REGION1","LNDOTHHRBC1",2040,0
"REGION1","LNDOTHHRBC1",2041,0
"REGION1","LNDOTHHRBC1",2042,0
"REGION1","LNDOTHHRBC1",2043,0
"REGION1","LNDOTHHRBC1",2044,0
"REGION1","LNDOTHHRBC1",2045,0
"REGION1","LNDOTHHRBC1",2046,0
"REGION1","LNDOTHHRBC1",2047,0
"REGION1","LNDOTHHRBC1",2048,0
"REGION1","LNDOTHHRBC1",2049,0
"REGION1","LNDOTHHRBC1",2050,0
"REGION1","LNDOTHIRBC1",2020,0
"REGION1","LNDOTHIRBC1",2021,0
"REGION1","LNDOTHIRBC1",2022,0
"REGION1","LNDOTHIRBC1",2023,0
"REGION1","LNDOTHIRBC1",2024,0
"REGION1","LNDOTHIRBC1",2025,0
"REGION1","LNDOTHIRBC1",2026,0
"REGION1","LNDOTHIRBC1",2027,0
"REGION1","LNDOTHIRBC1",2028,0
"REGION1","LNDOTHIRBC1",2029,0
"REGION1","LNDOTHIRBC1",2030,0
"REGION1","LNDOTHIRBC1",2031,0
"REGION1","LNDOTHIRBC1",2032,0
"REGION1","LNDOTHIRBC1",2033,0
"REGION1","LNDOTHIRBC1",2034,0
"REGION1","LNDOTHIRBC1",2035,0
"REGION1","LNDOTHIRBC1",2036,0
"REGION1","LNDOTHIRBC1",2037,0
"REGION1","LNDOTHIRBC1",2038,0
"REGION1","LNDOTHIRBC1",2039,0
"REGION1","LNDOTHIRBC1",2040,0
"REGION1","LNDOTHIRBC1",2041,0
"REGION1","LNDOTHIRBC1",2042,0
"REGION1","LNDOTHIRBC1",2043,0
"REGION1","LNDOTHIRBC1",2044,0
"REGION1","LNDOTHIRBC1",2045,0
"REGION1","LNDOTHIRBC1",2046,0
"REGION1","LNDOTHIRBC1",2047,0
"REGION1","LNDOTHIRBC1",2048,0
"REGION1","LNDOTHIRBC1",2049,0
"REGION1","LNDOTHIRBC1",2050,0
"REGION1","LNDOTHLRBC1",2020,0
"REGION1","LNDOTHLRBC1",2021,0
"REGION1","LNDOTHLRBC1",2022,0
"REGION1","LNDOTHLRBC1",2023,0
"REGION1","LNDOTHLRBC1",2024,0
"REGION1","LNDOTHLRBC1",2025,0
"REGION1","LNDOTHLRBC1",2026,0
"REGION1","LNDOTHLRBC1",2027,0
"REGION1","LNDOTHLRBC1",2028,0
"REGION1","LNDOTHLRBC1",2029,0
"REGION1","LNDOTHLRBC1",2030,0
"REGION1","LNDOTHLRBC1",2031,0
"REGION1","LNDOTHLRBC1",2032,0
"REGION1","LNDOTHLRBC1",2033,0
"REGION1","LNDOTHLRBC1",2034,0
"REGION1","LNDOTHLRBC1",2035,0
"REGION1","LNDOTHLRBC1",2036,0
"REGION1","LNDOTHLRBC1",2037,0
"REGION1","LNDOTHLRBC1",2038,0
"REGION1","LNDOTHLRBC1",2039,0
"REGION1","LNDOTHLRBC1",2040,0
"REGION1","LNDOTHLRBC1",2041,0
"REGION1","LNDOTHLRBC1",2042,0
"REGION1","LNDOTHLRBC1",2043,0
"REGION1","LNDOTHLRBC1",2044,0
"REGION1","LNDOTHLRBC1",2045,0
"REGION1","LNDOTHLRBC1",2046,0
"REGION1","LNDOTHLRBC1",2047,0
"REGION1","LNDOTHLRBC1",2048,0
"REGION1","LNDOTHLRBC1",2049,0
"REGION1","LNDOTHLRBC1",2050,0
"REGION1","LNDPEAHIBC1",2020,0
"REGION1","LNDPEAHIBC1",2021,0
"REGION1","LNDPEAHIBC1",2022,0
"REGION1","LNDPEAHIBC1",2023,0
"REGION1","LNDPEAHIBC1",2024,0
"REGION1","LNDPEAHIBC1",2025,0
"REGION1","LNDPEAHIBC1",2026,0
"REGION1","LNDPEAHIBC1",2027,0
"REGION1","LNDPEAHIBC1",2028,0
"REGION1","LNDPEAHIBC1",2029,0
"REGION1","LNDPEAHIBC1",2030,0
"REGION1","LNDPEAHIBC1",2031,0
"REGION1","LNDPEAHIBC1",2032,0
"REGION1","LNDPEAHIBC1",2033,0
"REGION1","LNDPEAHIBC1",2034,0
"REGION1","LNDPEAHIBC1",2035,0
"REGION1","LNDPEAHIBC1",2036,0
"REGION1","LNDPEAHIBC1",2037,0.0741450986891734
"REGION1","LNDPEAHIBC1",2038,0.0723797391965737
"REGION1","LNDPEAHIBC1",2039,0.21201126858741
"REGION1","LNDPEAHIBC1",2040,0.674755582206563
"REGION1","LNDPEAHIBC1",2041,0.895172069904713
"REGION1","LNDPEAHIBC1",2042,1.44385292593534
"REGION1","LNDPEAHIBC1",2043,1.1969829963677
"REGION1","LNDPEAHIBC1",2044,1.83952433782108
"REGION1","LNDPEAHIBC1",2045,1.46908093549871
"REGION1","LNDPEAHIBC1",2046,1.59733649695847
"REGION1","LNDPEAHIBC1",2047,2.36316596566435
"REGION1","LNDPEAHIBC1",2048,1.83193633384173
"REGION1","LNDPEAHIBC1",2049,2.6737646708048
"REGION1","LNDPEAHIBC1",2050,2.04666466034855
"REGION1","LNDPEAIIBC1",2020,0
"REGION1","LNDPEAIIBC1",2021,0
"REGION1","LNDPEAIIBC1",2022,0
"REGION1","LNDPEAIIBC1",2023,0
"REGION1","LNDPEAIIBC1",2024,0
"REGION1","LNDPEAIIBC1",2025,0
"REGION1","LNDPEAIIBC1",2026,0
"REGION1","LNDPEAIIBC1",2027,0
"REGION1","LNDPEAIIBC1",2028,0
"REGION1","LNDPEAIIBC1",2029,0
"REGION1","LNDPEAIIBC1",2030,0
"REGION1","LNDPEAIIBC1",2031,0
"REGION1","LNDPEAIIBC1",2032,0
"REGION1","LNDPEAIIBC1",2033,0
"REGION1","LNDPEAIIBC1",2034,0
"REGION1","LNDPEAIIBC1",2035,0
"REGION1","LNDPEAIIBC1",2036,0
"REGION1","LNDPEAIIBC1",2037,0
"REGION1","LNDPEAIIBC1",2038,0
"REGION1","LNDPEAIIBC1",2039,0
"REGION1","LNDPEAIIBC1",2040,0
"REGION1","LNDPEAIIBC1",2041,0
"REGION1","LNDPEAIIBC1",2042,0
"REGION1","LNDPEAIIBC1",2043,0
"REGION1","LNDPEAIIBC1",2044,0
"REGION1","LNDPEAIIBC1",2045,0
"REGION1","LNDPEAIIBC1",2046,0
"REGION1","LNDPEAIIBC1",2047,0
"REGION1","LNDPEAIIBC1",2048,0
"REGION1","LNDPEAIIBC1",2049,0
"REGION1","LNDPEAIIBC1",2050,0
"REGION1","LNDPEAHRBC1",2020,0
"REGION1","LNDPEAHRBC1",2021,0
"REGION1","LNDPEAHRBC1",2022,0
"REGION1","LNDPEAHRBC1",2023,0
"REGION1","LNDPEAHRBC1",2024,0
"REGION1","LNDPEAHRBC1",2025,0
"REGION1","LNDPEAHRBC1",2026,0
"REGION1","LNDPEAHRBC1",2027,0
"REGION1","LNDPEAHRBC1",2028,0
"REGION1","LNDPEAHRBC1",2029,0
"REGION1","LNDPEAHRBC1",2030,0
"REGION1","LNDPEAHRBC1",2031,0
"REGION1","LNDPEAHRBC1",2032,0
"REGION1","LNDPEAHRBC1",2033,0
"REGION1","LNDPEAHRBC1",2034,0
"REGION1","LNDPEAHRBC1",2035,0
"REGION1","LNDPEAHRBC1",2036,0
"REGION1","LNDPEAHRBC1",2037,0
"REGION1","LNDPEAHRBC1",2038,0
"REGION1","LNDPEAHRBC1",2039,0
"REGION1","LNDPEAHRBC1",2040,0
"REGION1","LNDPEAHRBC1",2041,0
"REGION1","LNDPEAHRBC1",2042,0
"REGION1","LNDPEAHRBC1",2043,0
"REGION1","LNDPEAHRBC1",2044,0
"REGION1","LNDPEAHRBC1",2045,0
"REGION1","LNDPEAHRBC1",2046,0
"REGION1","LNDPEAHRBC1",2047,0
"REGION1","LNDPEAHRBC1",2048,0
"REGION1","LNDPEAHRBC1",2049,0
"REGION1","LNDPEAHRBC1",2050,0
"REGION1","LNDPEAIRBC1",2020,0
"REGION1","LNDPEAIRBC1",2021,0
"REGION1","LNDPEAIRBC1",2022,0
"REGION1","LNDPEAIRBC1",2023,0
"REGION1","LNDPEAIRBC1",2024,0
"REGION1","LNDPEAIRBC1",2025,0
"REGION1","LNDPEAIRBC1",2026,0
"REGION1","LNDPEAIRBC1",2027,0
"REGION1","LNDPEAIRBC1",2028,0
"REGION1","LNDPEAIRBC1",2029,0
"REGION1","LNDPEAIRBC1",2030,0
"REGION1","LNDPEAIRBC1",2031,0
"REGION1","LNDPEAIRBC1",2032,0
"REGION1","LNDPEAIRBC1",2033,0
"REGION1","LNDPEAIRBC1",2034,0
"REGION1","LNDPEAIRBC1",2035,0
"REGION1","LNDPEAIRBC1",2036,0
"REGION1","LNDPEAIRBC1",2037,0
"REGION1","LNDPEAIRBC1",2038,0
"REGION1","LNDPEAIRBC1",2039,0
"REGION1","LNDPEAIRBC1",2040,0
"REGION1","LNDPEAIRBC1",2041,0
"REGION1","LNDPEAIRBC1",2042,0
"REGION1","LNDPEAIRBC1",2043,0
"REGION1","LNDPEAIRBC1",2044,0
"REGION1","LNDPEAIRBC1",2045,0
"REGION1","LNDPEAIRBC1",2046,0
"REGION1","LNDPEAIRBC1",2047,0
"REGION1","LNDPEAIRBC1",2048,0
"REGION1","LNDPEAIRBC1",2049,0
"REGION1","LNDPEAIRBC1",2050,0
"REGION1","LNDPEALRBC1",2020,0
"REGION1","LNDPEALRBC1",2021,0
"REGION1","LNDPEALRBC1",2022,0
"REGION1","LNDPEALRBC1",2023,0
"REGION1","LNDPEALRBC1",2024,0
"REGION1","LNDPEALRBC1",2025,0
"REGION1","LNDPEALRBC1",2026,0
"REGION1","LNDPEALRBC1",2027,0
"REGION1","LNDPEALRBC1",2028,0
"REGION1","LNDPEALRBC1",2029,0
"REGION1","LNDPEALRBC1",2030,0
"REGION1","LNDPEALRBC1",2031,0
"REGION1","LNDPEALRBC1",2032,0
"REGION1","LNDPEALRBC1",2033,0
"REGION1","LNDPEALRBC1",2034,0
"REGION1","LNDPEALRBC1",2035,0
"REGION1","LNDPEALRBC1",2036,0
"REGION1","LNDPEALRBC1",2037,0
"REGION1","LNDPEALRBC1",2038,0
"REGION1","LNDPEALRBC1",2039,0
"REGION1","LNDPEALRBC1",2040,0
"REGION1","LNDPEALRBC1",2041,0
"REGION1","LNDPEALRBC1",2042,0
"REGION1","LNDPEALRBC1",2043,0
"REGION1","LNDPEALRBC1",2044,0
"REGION1","LNDPEALRBC1",2045,0
"REGION1","LNDPEALRBC1",2046,0
"REGION1","LNDPEALRBC1",2047,0
"REGION1","LNDPEALRBC1",2048,0
"REGION1","LNDPEALRBC1",2049,0
"REGION1","LNDPEALRBC1",2050,0
"REGION1","LNDPTWHIBC1",2020,0
"REGION1","LNDPTWHIBC1",2021,0
"REGION1","LNDPTWHIBC1",2022,0
"REGION1","LNDPTWHIBC1",2023,0
"REGION1","LNDPTWHIBC1",2024,0
"REGION1","LNDPTWHIBC1",2025,0
"REGION1","LNDPTWHIBC1",2026,0
"REGION1","LNDPTWHIBC1",2027,0
"REGION1","LNDPTWHIBC1",2028,0
"REGION1","LNDPTWHIBC1",2029,0
"REGION1","LNDPTWHIBC1",2030,0
"REGION1","LNDPTWHIBC1",2031,0
"REGION1","LNDPTWHIBC1",2032,0
"REGION1","LNDPTWHIBC1",2033,0
"REGION1","LNDPTWHIBC1",2034,0
"REGION1","LNDPTWHIBC1",2035,0
"REGION1","LNDPTWHIBC1",2036,0
"REGION1","LNDPTWHIBC1",2037,0.00011707120845659
"REGION1","LNDPTWHIBC1",2038,0
"REGION1","LNDPTWHIBC1",2039,0
"REGION1","LNDPTWHIBC1",2040,0.000435885146182017
"REGION1","LNDPTWHIBC1",2041,0
"REGION1","LNDPTWHIBC1",2042,0
"REGION1","LNDPTWHIBC1",2043,0
"REGION1","LNDPTWHIBC1",2044,0.000794488934670983
"REGION1","LNDPTWHIBC1",2045,0
"REGION1","LNDPTWHIBC1",2046,0
"REGION1","LNDPTWHIBC1",2047,0.00102106404799771
"REGION1","LNDPTWHIBC1",2048,0
"REGION1","LNDPTWHIBC1",2049,0
"REGION1","LNDPTWHIBC1",2050,0.0194686103964939
"REGION1","LNDPTWIIBC1",2020,0
"REGION1","LNDPTWIIBC1",2021,0
"REGION1","LNDPTWIIBC1",2022,0
"REGION1","LNDPTWIIBC1",2023,0
"REGION1","LNDPTWIIBC1",2024,0
"REGION1","LNDPTWIIBC1",2025,0
"REGION1","LNDPTWIIBC1",2026,0
"REGION1","LNDPTWIIBC1",2027,0
"REGION1","LNDPTWIIBC1",2028,0
"REGION1","LNDPTWIIBC1",2029,0
"REGION1","LNDPTWIIBC1",2030,0
"REGION1","LNDPTWIIBC1",2031,0
"REGION1","LNDPTWIIBC1",2032,0
"REGION1","LNDPTWIIBC1",2033,0
"REGION1","LNDPTWIIBC1",2034,0
"REGION1","LNDPTWIIBC1",2035,0
"REGION1","LNDPTWIIBC1",2036,0
"REGION1","LNDPTWIIBC1",2037,0
"REGION1","LNDPTWIIBC1",2038,0
"REGION1","LNDPTWIIBC1",2039,0
"REGION1","LNDPTWIIBC1",2040,0
"REGION1","LNDPTWIIBC1",2041,0
"REGION1","LNDPTWIIBC1",2042,0
"REGION1","LNDPTWIIBC1",2043,0
"REGION1","LNDPTWIIBC1",2044,0
"REGION1","LNDPTWIIBC1",2045,0
"REGION1","LNDPTWIIBC1",2046,0
"REGION1","LNDPTWIIBC1",2047,0
"REGION1","LNDPTWIIBC1",2048,0
"REGION1","LNDPTWIIBC1",2049,0
"REGION1","LNDPTWIIBC1",2050,0
"REGION1","LNDPTWHRBC1",2020,0
"REGION1","LNDPTWHRBC1",2021,0
"REGION1","LNDPTWHRBC1",2022,0
"REGION1","LNDPTWHRBC1",2023,0
"REGION1","LNDPTWHRBC1",2024,0
"REGION1","LNDPTWHRBC1",2025,0
"REGION1","LNDPTWHRBC1",2026,0
"REGION1","LNDPTWHRBC1",2027,0
"REGION1","LNDPTWHRBC1",2028,0
"REGION1","LNDPTWHRBC1",2029,0
"REGION1","LNDPTWHRBC1",2030,0
"REGION1","LNDPTWHRBC1",2031,0
"REGION1","LNDPTWHRBC1",2032,0
"REGION1","LNDPTWHRBC1",2033,0
"REGION1","LNDPTWHRBC1",2034,0
"REGION1","LNDPTWHRBC1",2035,0
"REGION1","LNDPTWHRBC1",2036,0
"REGION1","LNDPTWHRBC1",2037,0
"REGION1","LNDPTWHRBC1",2038,0
"REGION1","LNDPTWHRBC1",2039,0
"REGION1","LNDPTWHRBC1",2040,0
"REGION1","LNDPTWHRBC1",2041,0
"REGION1","LNDPTWHRBC1",2042,0
"REGION1","LNDPTWHRBC1",2043,0
"REGION1","LNDPTWHRBC1",2044,0
"REGION1","LNDPTWHRBC1",2045,0
"REGION1","LNDPTWHRBC1",2046,0
"REGION1","LNDPTWHRBC1",2047,0
"REGION1","LNDPTWHRBC1",2048,0
"REGION1","LNDPTWHRBC1",2049,0
"REGION1","LNDPTWHRBC1",2050,0
"REGION1","LNDPTWIRBC1",2020,0
"REGION1","LNDPTWIRBC1",2021,0
"REGION1","LNDPTWIRBC1",2022,0
"REGION1","LNDPTWIRBC1",2023,0
"REGION1","LNDPTWIRBC1",2024,0
"REGION1","LNDPTWIRBC1",2025,0
"REGION1","LNDPTWIRBC1",2026,0
"REGION1","LNDPTWIRBC1",2027,0
"REGION1","LNDPTWIRBC1",2028,0
"REGION1","LNDPTWIRBC1",2029,0
"REGION1","LNDPTWIRBC1",2030,0
"REGION1","LNDPTWIRBC1",2031,0
"REGION1","LNDPTWIRBC1",2032,0
"REGION1","LNDPTWIRBC1",2033,0
"REGION1","LNDPTWIRBC1",2034,0
"REGION1","LNDPTWIRBC1",2035,0
"REGION1","LNDPTWIRBC1",2036,0
"REGION1","LNDPTWIRBC1",2037,0
"REGION1","LNDPTWIRBC1",2038,0
"REGION1","LNDPTWIRBC1",2039,0
"REGION1","LNDPTWIRBC1",2040,0
"REGION1","LNDPTWIRBC1",2041,0
"REGION1","LNDPTWIRBC1",2042,0
"REGION1","LNDPTWIRBC1",2043,0
"REGION1","LNDPTWIRBC1",2044,0
"REGION1","LNDPTWIRBC1",2045,0
"REGION1","LNDPTWIRBC1",2046,0
"REGION1","LNDPTWIRBC1",2047,0
"REGION1","LNDPTWIRBC1",2048,0
"REGION1","LNDPTWIRBC1",2049,0
"REGION1","LNDPTWIRBC1",2050,0
"REGION1","LNDPTWLRBC1",2020,0
"REGION1","LNDPTWLRBC1",2021,0
"REGION1","LNDPTWLRBC1",2022,0
"REGION1","LNDPTWLRBC1",2023,0
"REGION1","LNDPTWLRBC1",2024,0
"REGION1","LNDPTWLRBC1",2025,0
"REGION1","LNDPTWLRBC1",2026,0
"REGION1","LNDPTWLRBC1",2027,0
"REGION1","LNDPTWLRBC1",2028,0
"REGION1","LNDPTWLRBC1",2029,0
"REGION1","LNDPTWLRBC1",2030,0
"REGION1","LNDPTWLRBC1",2031,0
"REGION1","LNDPTWLRBC1",2032,0
"REGION1","LNDPTWLRBC1",2033,0
"REGION1","LNDPTWLRBC1",2034,0
"REGION1","LNDPTWLRBC1",2035,0
"REGION1","LNDPTWLRBC1",2036,0
"REGION1","LNDPTWLRBC1",2037,0
"REGION1","LNDPTWLRBC1",2038,0
"REGION1","LNDPTWLRBC1",2039,0
"REGION1","LNDPTWLRBC1",2040,0
"REGION1","LNDPTWLRBC1",2041,0
"REGION1","LNDPTWLRBC1",2042,0
"REGION1","LNDPTWLRBC1",2043,0
"REGION1","LNDPTWLRBC1",2044,0
"REGION1","LNDPTWLRBC1",2045,0
"REGION1","LNDPTWLRBC1",2046,0
"REGION1","LNDPTWLRBC1",2047,0
"REGION1","LNDPTWLRBC1",2048,0
"REGION1","LNDPTWLRBC1",2049,0
"REGION1","LNDPTWLRBC1",2050,0
"REGION1","LNDRAPHIBC1",2020,0
"REGION1","LNDRAPHIBC1",2021,0
"REGION1","LNDRAPHIBC1",2022,0
"REGION1","LNDRAPHIBC1",2023,0
"REGION1","LNDRAPHIBC1",2024,0
"REGION1","LNDRAPHIBC1",2025,0
"REGION1","LNDRAPHIBC1",2026,0
"REGION1","LNDRAPHIBC1",2027,0
"REGION1","LNDRAPHIBC1",2028,0
"REGION1","LNDRAPHIBC1",2029,0
"REGION1","LNDRAPHIBC1",2030,0
"REGION1","LNDRAPHIBC1",2031,0
"REGION1","LNDRAPHIBC1",2032,0
"REGION1","LNDRAPHIBC1",2033,0
"REGION1","LNDRAPHIBC1",2034,0
"REGION1","LNDRAPHIBC1",2035,0
"REGION1","LNDRAPHIBC1",2036,0
"REGION1","LNDRAPHIBC1",2037,0.0300588237929176
"REGION1","LNDRAPHIBC1",2038,0.117372550048499
"REGION1","LNDRAPHIBC1",2039,0.0859505142921913
"REGION1","LNDRAPHIBC1",2040,1.01890208059607
"REGION1","LNDRAPHIBC1",2041,1.66545310746896
"REGION1","LNDRAPHIBC1",2042,1.79267249667689
"REGION1","LNDRAPHIBC1",2043,2.04326062532679
"REGION1","LNDRAPHIBC1",2044,2.48671827460902
"REGION1","LNDRAPHIBC1",2045,2.50988506345264
