REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,RESELCB02,22,2032,0.0395236690037451
REGION1,RESELCB02,23,2032,0.0386981581021404
REGION1,RESELCB02,24,2032,0.033511011169921
REGION1,RESELCB02,25,2032,0.0256406425288857
REGION1,RESELCB02,26,2032,0.0299400228353959
REGION1,RESELCB02,27,2032,0.0353114467109621
REGION1,RESELCB02,28,2032,0.0376161536172407
REGION1,RESELCB02,29,2032,0.037522770031088
REGION1,RESELCB02,30,2032,0.0311851373174584
REGION1,RESELCB02,1,2033,0.0266728424345064
REGION1,RESELCB02,2,2033,0.0302400954255735
REGION1,RESELCB02,3,2033,0.0357509721231239
REGION1,RESELCB02,4,2033,0.0366424740922795
REGION1,RESELCB02,5,2033,0.0361606147877222
REGION1,RESELCB02,6,2033,0.0311564996843692
REGION1,RESELCB02,7,2033,0.0254725520738088
REGION1,RESELCB02,8,2033,0.0270837302135834
REGION1,RESELCB02,9,2033,0.0323742216478002
REGION1,RESELCB02,10,2033,0.033147437741155
REGION1,RESELCB02,11,2033,0.0335508548333451
REGION1,RESELCB02,12,2033,0.0300583087111922
REGION1,RESELCB02,13,2033,0.0292838475033683
REGION1,RESELCB02,14,2033,0.0326444114904097
REGION1,RESELCB02,15,2033,0.0385101458153579
REGION1,RESELCB02,16,2033,0.0404263770032243
REGION1,RESELCB02,17,2033,0.0394962764851432
REGION1,RESELCB02,18,2033,0.0334487554458203
REGION1,RESELCB02,19,2033,0.0284446403424656
REGION1,RESELCB02,20,2033,0.0321974153913626
REGION1,RESELCB02,21,2033,0.0382885154375499
REGION1,RESELCB02,22,2033,0.0395236690037451
REGION1,RESELCB02,23,2033,0.0386981581021404
REGION1,RESELCB02,24,2033,0.033511011169921
REGION1,RESELCB02,25,2033,0.0256406425288857
REGION1,RESELCB02,26,2033,0.0299400228353959
REGION1,RESELCB02,27,2033,0.0353114467109621
REGION1,RESELCB02,28,2033,0.0376161536172407
REGION1,RESELCB02,29,2033,0.037522770031088
REGION1,RESELCB02,30,2033,0.0311851373174584
REGION1,RESELCB02,1,2034,0.0266728424345064
REGION1,RESELCB02,2,2034,0.0302400954255735
REGION1,RESELCB02,3,2034,0.0357509721231239
REGION1,RESELCB02,4,2034,0.0366424740922795
REGION1,RESELCB02,5,2034,0.0361606147877222
REGION1,RESELCB02,6,2034,0.0311564996843692
REGION1,RESELCB02,7,2034,0.0254725520738088
REGION1,RESELCB02,8,2034,0.0270837302135834
REGION1,RESELCB02,9,2034,0.0323742216478002
REGION1,RESELCB02,10,2034,0.033147437741155
REGION1,RESELCB02,11,2034,0.0335508548333451
REGION1,RESELCB02,12,2034,0.0300583087111922
REGION1,RESELCB02,13,2034,0.0292838475033683
REGION1,RESELCB02,14,2034,0.0326444114904097
REGION1,RESELCB02,15,2034,0.0385101458153579
REGION1,RESELCB02,16,2034,0.0404263770032243
REGION1,RESELCB02,17,2034,0.0394962764851432
REGION1,RESELCB02,18,2034,0.0334487554458203
REGION1,RESELCB02,19,2034,0.0284446403424656
REGION1,RESELCB02,20,2034,0.0321974153913626
REGION1,RESELCB02,21,2034,0.0382885154375499
REGION1,RESELCB02,22,2034,0.0395236690037451
REGION1,RESELCB02,23,2034,0.0386981581021404
REGION1,RESELCB02,24,2034,0.033511011169921
REGION1,RESELCB02,25,2034,0.0256406425288857
REGION1,RESELCB02,26,2034,0.0299400228353959
REGION1,RESELCB02,27,2034,0.0353114467109621
REGION1,RESELCB02,28,2034,0.0376161536172407
REGION1,RESELCB02,29,2034,0.037522770031088
REGION1,RESELCB02,30,2034,0.0311851373174584
REGION1,RESELCB02,1,2035,0.0266728424345064
REGION1,RESELCB02,2,2035,0.0302400954255735
REGION1,RESELCB02,3,2035,0.0357509721231239
REGION1,RESELCB02,4,2035,0.0366424740922795
REGION1,RESELCB02,5,2035,0.0361606147877222
REGION1,RESELCB02,6,2035,0.0311564996843692
REGION1,RESELCB02,7,2035,0.0254725520738088
REGION1,RESELCB02,8,2035,0.0270837302135834
REGION1,RESELCB02,9,2035,0.0323742216478002
REGION1,RESELCB02,10,2035,0.033147437741155
REGION1,RESELCB02,11,2035,0.0335508548333451
REGION1,RESELCB02,12,2035,0.0300583087111922
REGION1,RESELCB02,13,2035,0.0292838475033683
REGION1,RESELCB02,14,2035,0.0326444114904097
REGION1,RESELCB02,15,2035,0.0385101458153579
REGION1,RESELCB02,16,2035,0.0404263770032243
REGION1,RESELCB02,17,2035,0.0394962764851432
REGION1,RESELCB02,18,2035,0.0334487554458203
REGION1,RESELCB02,19,2035,0.0284446403424656
REGION1,RESELCB02,20,2035,0.0321974153913626
REGION1,RESELCB02,21,2035,0.0382885154375499
REGION1,RESELCB02,22,2035,0.0395236690037451
REGION1,RESELCB02,23,2035,0.0386981581021404
REGION1,RESELCB02,24,2035,0.033511011169921
REGION1,RESELCB02,25,2035,0.0256406425288857
REGION1,RESELCB02,26,2035,0.0299400228353959
REGION1,RESELCB02,27,2035,0.0353114467109621
REGION1,RESELCB02,28,2035,0.0376161536172407
REGION1,RESELCB02,29,2035,0.037522770031088
REGION1,RESELCB02,30,2035,0.0311851373174584
REGION1,RESELCB02,1,2036,0.0266728424345064
REGION1,RESELCB02,2,2036,0.0302400954255735
REGION1,RESELCB02,3,2036,0.0357509721231239
REGION1,RESELCB02,4,2036,0.0366424740922795
REGION1,RESELCB02,5,2036,0.0361606147877222
REGION1,RESELCB02,6,2036,0.0311564996843692
REGION1,RESELCB02,7,2036,0.0254725520738088
REGION1,RESELCB02,8,2036,0.0270837302135834
REGION1,RESELCB02,9,2036,0.0323742216478002
REGION1,RESELCB02,10,2036,0.033147437741155
REGION1,RESELCB02,11,2036,0.0335508548333451
REGION1,RESELCB02,12,2036,0.0300583087111922
REGION1,RESELCB02,13,2036,0.0292838475033683
REGION1,RESELCB02,14,2036,0.0326444114904097
REGION1,RESELCB02,15,2036,0.0385101458153579
REGION1,RESELCB02,16,2036,0.0404263770032243
REGION1,RESELCB02,17,2036,0.0394962764851432
REGION1,RESELCB02,18,2036,0.0334487554458203
REGION1,RESELCB02,19,2036,0.0284446403424656
REGION1,RESELCB02,20,2036,0.0321974153913626
REGION1,RESELCB02,21,2036,0.0382885154375499
REGION1,RESELCB02,22,2036,0.0395236690037451
REGION1,RESELCB02,23,2036,0.0386981581021404
REGION1,RESELCB02,24,2036,0.033511011169921
REGION1,RESELCB02,25,2036,0.0256406425288857
REGION1,RESELCB02,26,2036,0.0299400228353959
REGION1,RESELCB02,27,2036,0.0353114467109621
REGION1,RESELCB02,28,2036,0.0376161536172407
REGION1,RESELCB02,29,2036,0.037522770031088
REGION1,RESELCB02,30,2036,0.0311851373174584
REGION1,RESELCB02,1,2037,0.0266728424345064
REGION1,RESELCB02,2,2037,0.0302400954255735
REGION1,RESELCB02,3,2037,0.0357509721231239
REGION1,RESELCB02,4,2037,0.0366424740922795
REGION1,RESELCB02,5,2037,0.0361606147877222
REGION1,RESELCB02,6,2037,0.0311564996843692
REGION1,RESELCB02,7,2037,0.0254725520738088
REGION1,RESELCB02,8,2037,0.0270837302135834
REGION1,RESELCB02,9,2037,0.0323742216478002
REGION1,RESELCB02,10,2037,0.033147437741155
REGION1,RESELCB02,11,2037,0.0335508548333451
REGION1,RESELCB02,12,2037,0.0300583087111922
REGION1,RESELCB02,13,2037,0.0292838475033683
REGION1,RESELCB02,14,2037,0.0326444114904097
REGION1,RESELCB02,15,2037,0.0385101458153579
REGION1,RESELCB02,16,2037,0.0404263770032243
REGION1,RESELCB02,17,2037,0.0394962764851432
REGION1,RESELCB02,18,2037,0.0334487554458203
REGION1,RESELCB02,19,2037,0.0284446403424656
REGION1,RESELCB02,20,2037,0.0321974153913626
REGION1,RESELCB02,21,2037,0.0382885154375499
REGION1,RESELCB02,22,2037,0.0395236690037451
REGION1,RESELCB02,23,2037,0.0386981581021404
REGION1,RESELCB02,24,2037,0.033511011169921
REGION1,RESELCB02,25,2037,0.0256406425288857
REGION1,RESELCB02,26,2037,0.0299400228353959
REGION1,RESELCB02,27,2037,0.0353114467109621
REGION1,RESELCB02,28,2037,0.0376161536172407
REGION1,RESELCB02,29,2037,0.037522770031088
REGION1,RESELCB02,30,2037,0.0311851373174584
REGION1,RESELCB02,1,2038,0.0266728424345064
REGION1,RESELCB02,2,2038,0.0302400954255735
REGION1,RESELCB02,3,2038,0.0357509721231239
REGION1,RESELCB02,4,2038,0.0366424740922795
REGION1,RESELCB02,5,2038,0.0361606147877222
REGION1,RESELCB02,6,2038,0.0311564996843692
REGION1,RESELCB02,7,2038,0.0254725520738088
REGION1,RESELCB02,8,2038,0.0270837302135834
REGION1,RESELCB02,9,2038,0.0323742216478002
REGION1,RESELCB02,10,2038,0.033147437741155
REGION1,RESELCB02,11,2038,0.0335508548333451
REGION1,RESELCB02,12,2038,0.0300583087111922
REGION1,RESELCB02,13,2038,0.0292838475033683
REGION1,RESELCB02,14,2038,0.0326444114904097
REGION1,RESELCB02,15,2038,0.0385101458153579
REGION1,RESELCB02,16,2038,0.0404263770032243
REGION1,RESELCB02,17,2038,0.0394962764851432
REGION1,RESELCB02,18,2038,0.0334487554458203
REGION1,RESELCB02,19,2038,0.0284446403424656
REGION1,RESELCB02,20,2038,0.0321974153913626
REGION1,RESELCB02,21,2038,0.0382885154375499
REGION1,RESELCB02,22,2038,0.0395236690037451
REGION1,RESELCB02,23,2038,0.0386981581021404
REGION1,RESELCB02,24,2038,0.033511011169921
REGION1,RESELCB02,25,2038,0.0256406425288857
REGION1,RESELCB02,26,2038,0.0299400228353959
REGION1,RESELCB02,27,2038,0.0353114467109621
REGION1,RESELCB02,28,2038,0.0376161536172407
REGION1,RESELCB02,29,2038,0.037522770031088
REGION1,RESELCB02,30,2038,0.0311851373174584
REGION1,RESELCB02,1,2039,0.0266728424345064
REGION1,RESELCB02,2,2039,0.0302400954255735
REGION1,RESELCB02,3,2039,0.0357509721231239
REGION1,RESELCB02,4,2039,0.0366424740922795
REGION1,RESELCB02,5,2039,0.0361606147877222
REGION1,RESELCB02,6,2039,0.0311564996843692
REGION1,RESELCB02,7,2039,0.0254725520738088
REGION1,RESELCB02,8,2039,0.0270837302135834
REGION1,RESELCB02,9,2039,0.0323742216478002
REGION1,RESELCB02,10,2039,0.033147437741155
REGION1,RESELCB02,11,2039,0.0335508548333451
REGION1,RESELCB02,12,2039,0.0300583087111922
REGION1,RESELCB02,13,2039,0.0292838475033683
REGION1,RESELCB02,14,2039,0.0326444114904097
REGION1,RESELCB02,15,2039,0.0385101458153579
REGION1,RESELCB02,16,2039,0.0404263770032243
REGION1,RESELCB02,17,2039,0.0394962764851432
REGION1,RESELCB02,18,2039,0.0334487554458203
REGION1,RESELCB02,19,2039,0.0284446403424656
REGION1,RESELCB02,20,2039,0.0321974153913626
REGION1,RESELCB02,21,2039,0.0382885154375499
REGION1,RESELCB02,22,2039,0.0395236690037451
REGION1,RESELCB02,23,2039,0.0386981581021404
REGION1,RESELCB02,24,2039,0.033511011169921
REGION1,RESELCB02,25,2039,0.0256406425288857
REGION1,RESELCB02,26,2039,0.0299400228353959
REGION1,RESELCB02,27,2039,0.0353114467109621
REGION1,RESELCB02,28,2039,0.0376161536172407
REGION1,RESELCB02,29,2039,0.037522770031088
REGION1,RESELCB02,30,2039,0.0311851373174584
REGION1,RESELCB02,1,2040,0.0266728424345064
REGION1,RESELCB02,2,2040,0.0302400954255735
REGION1,RESELCB02,3,2040,0.0357509721231239
REGION1,RESELCB02,4,2040,0.0366424740922795
REGION1,RESELCB02,5,2040,0.0361606147877222
REGION1,RESELCB02,6,2040,0.0311564996843692
REGION1,RESELCB02,7,2040,0.0254725520738088
REGION1,RESELCB02,8,2040,0.0270837302135834
REGION1,RESELCB02,9,2040,0.0323742216478002
REGION1,RESELCB02,10,2040,0.033147437741155
REGION1,RESELCB02,11,2040,0.0335508548333451
REGION1,RESELCB02,12,2040,0.0300583087111922
REGION1,RESELCB02,13,2040,0.0292838475033683
REGION1,RESELCB02,14,2040,0.0326444114904097
REGION1,RESELCB02,15,2040,0.0385101458153579
REGION1,RESELCB02,16,2040,0.0404263770032243
REGION1,RESELCB02,17,2040,0.0394962764851432
REGION1,RESELCB02,18,2040,0.0334487554458203
REGION1,RESELCB02,19,2040,0.0284446403424656
REGION1,RESELCB02,20,2040,0.0321974153913626
REGION1,RESELCB02,21,2040,0.0382885154375499
REGION1,RESELCB02,22,2040,0.0395236690037451
REGION1,RESELCB02,23,2040,0.0386981581021404
REGION1,RESELCB02,24,2040,0.033511011169921
REGION1,RESELCB02,25,2040,0.0256406425288857
REGION1,RESELCB02,26,2040,0.0299400228353959
REGION1,RESELCB02,27,2040,0.0353114467109621
REGION1,RESELCB02,28,2040,0.0376161536172407
REGION1,RESELCB02,29,2040,0.037522770031088
REGION1,RESELCB02,30,2040,0.0311851373174584
REGION1,RESELCB02,1,2041,0.0266728424345064
REGION1,RESELCB02,2,2041,0.0302400954255735
REGION1,RESELCB02,3,2041,0.0357509721231239
REGION1,RESELCB02,4,2041,0.0366424740922795
REGION1,RESELCB02,5,2041,0.0361606147877222
REGION1,RESELCB02,6,2041,0.0311564996843692
REGION1,RESELCB02,7,2041,0.0254725520738088
REGION1,RESELCB02,8,2041,0.0270837302135834
REGION1,RESELCB02,9,2041,0.0323742216478002
REGION1,RESELCB02,10,2041,0.033147437741155
REGION1,RESELCB02,11,2041,0.0335508548333451
REGION1,RESELCB02,12,2041,0.0300583087111922
REGION1,RESELCB02,13,2041,0.0292838475033683
REGION1,RESELCB02,14,2041,0.0326444114904097
REGION1,RESELCB02,15,2041,0.0385101458153579
REGION1,RESELCB02,16,2041,0.0404263770032243
REGION1,RESELCB02,17,2041,0.0394962764851432
REGION1,RESELCB02,18,2041,0.0334487554458203
REGION1,RESELCB02,19,2041,0.0284446403424656
REGION1,RESELCB02,20,2041,0.0321974153913626
REGION1,RESELCB02,21,2041,0.0382885154375499
REGION1,RESELCB02,22,2041,0.0395236690037451
REGION1,RESELCB02,23,2041,0.0386981581021404
REGION1,RESELCB02,24,2041,0.033511011169921
REGION1,RESELCB02,25,2041,0.0256406425288857
REGION1,RESELCB02,26,2041,0.0299400228353959
REGION1,RESELCB02,27,2041,0.0353114467109621
REGION1,RESELCB02,28,2041,0.0376161536172407
REGION1,RESELCB02,29,2041,0.037522770031088
REGION1,RESELCB02,30,2041,0.0311851373174584
REGION1,RESELCB02,1,2042,0.0266728424345064
REGION1,RESELCB02,2,2042,0.0302400954255735
REGION1,RESELCB02,3,2042,0.0357509721231239
REGION1,RESELCB02,4,2042,0.0366424740922795
REGION1,RESELCB02,5,2042,0.0361606147877222
REGION1,RESELCB02,6,2042,0.0311564996843692
REGION1,RESELCB02,7,2042,0.0254725520738088
REGION1,RESELCB02,8,2042,0.0270837302135834
REGION1,RESELCB02,9,2042,0.0323742216478002
REGION1,RESELCB02,10,2042,0.033147437741155
REGION1,RESELCB02,11,2042,0.0335508548333451
REGION1,RESELCB02,12,2042,0.0300583087111922
REGION1,RESELCB02,13,2042,0.0292838475033683
REGION1,RESELCB02,14,2042,0.0326444114904097
REGION1,RESELCB02,15,2042,0.0385101458153579
REGION1,RESELCB02,16,2042,0.0404263770032243
REGION1,RESELCB02,17,2042,0.0394962764851432
REGION1,RESELCB02,18,2042,0.0334487554458203
REGION1,RESELCB02,19,2042,0.0284446403424656
REGION1,RESELCB02,20,2042,0.0321974153913626
REGION1,RESELCB02,21,2042,0.0382885154375499
REGION1,RESELCB02,22,2042,0.0395236690037451
REGION1,RESELCB02,23,2042,0.0386981581021404
REGION1,RESELCB02,24,2042,0.033511011169921
REGION1,RESELCB02,25,2042,0.0256406425288857
REGION1,RESELCB02,26,2042,0.0299400228353959
REGION1,RESELCB02,27,2042,0.0353114467109621
REGION1,RESELCB02,28,2042,0.0376161536172407
REGION1,RESELCB02,29,2042,0.037522770031088
REGION1,RESELCB02,30,2042,0.0311851373174584
REGION1,RESELCB02,1,2043,0.0266728424345064
REGION1,RESELCB02,2,2043,0.0302400954255735
REGION1,RESELCB02,3,2043,0.0357509721231239
REGION1,RESELCB02,4,2043,0.0366424740922795
REGION1,RESELCB02,5,2043,0.0361606147877222
REGION1,RESELCB02,6,2043,0.0311564996843692
REGION1,RESELCB02,7,2043,0.0254725520738088
REGION1,RESELCB02,8,2043,0.0270837302135834
REGION1,RESELCB02,9,2043,0.0323742216478002
REGION1,RESELCB02,10,2043,0.033147437741155
REGION1,RESELCB02,11,2043,0.0335508548333451
REGION1,RESELCB02,12,2043,0.0300583087111922
REGION1,RESELCB02,13,2043,0.0292838475033683
REGION1,RESELCB02,14,2043,0.0326444114904097
REGION1,RESELCB02,15,2043,0.0385101458153579
REGION1,RESELCB02,16,2043,0.0404263770032243
REGION1,RESELCB02,17,2043,0.0394962764851432
REGION1,RESELCB02,18,2043,0.0334487554458203
REGION1,RESELCB02,19,2043,0.0284446403424656
REGION1,RESELCB02,20,2043,0.0321974153913626
REGION1,RESELCB02,21,2043,0.0382885154375499
REGION1,RESELCB02,22,2043,0.0395236690037451
REGION1,RESELCB02,23,2043,0.0386981581021404
REGION1,RESELCB02,24,2043,0.033511011169921
REGION1,RESELCB02,25,2043,0.0256406425288857
REGION1,RESELCB02,26,2043,0.0299400228353959
REGION1,RESELCB02,27,2043,0.0353114467109621
REGION1,RESELCB02,28,2043,0.0376161536172407
REGION1,RESELCB02,29,2043,0.037522770031088
REGION1,RESELCB02,30,2043,0.0311851373174584
REGION1,RESELCB02,1,2044,0.0266728424345064
REGION1,RESELCB02,2,2044,0.0302400954255735
REGION1,RESELCB02,3,2044,0.0357509721231239
REGION1,RESELCB02,4,2044,0.0366424740922795
REGION1,RESELCB02,5,2044,0.0361606147877222
REGION1,RESELCB02,6,2044,0.0311564996843692
REGION1,RESELCB02,7,2044,0.0254725520738088
REGION1,RESELCB02,8,2044,0.0270837302135834
REGION1,RESELCB02,9,2044,0.0323742216478002
REGION1,RESELCB02,10,2044,0.033147437741155
REGION1,RESELCB02,11,2044,0.0335508548333451
REGION1,RESELCB02,12,2044,0.0300583087111922
REGION1,RESELCB02,13,2044,0.0292838475033683
REGION1,RESELCB02,14,2044,0.0326444114904097
REGION1,RESELCB02,15,2044,0.0385101458153579
REGION1,RESELCB02,16,2044,0.0404263770032243
REGION1,RESELCB02,17,2044,0.0394962764851432
REGION1,RESELCB02,18,2044,0.0334487554458203
REGION1,RESELCB02,19,2044,0.0284446403424656
REGION1,RESELCB02,20,2044,0.0321974153913626
REGION1,RESELCB02,21,2044,0.0382885154375499
REGION1,RESELCB02,22,2044,0.0395236690037451
REGION1,RESELCB02,23,2044,0.0386981581021404
REGION1,RESELCB02,24,2044,0.033511011169921
REGION1,RESELCB02,25,2044,0.0256406425288857
REGION1,RESELCB02,26,2044,0.0299400228353959
REGION1,RESELCB02,27,2044,0.0353114467109621
REGION1,RESELCB02,28,2044,0.0376161536172407
REGION1,RESELCB02,29,2044,0.037522770031088
REGION1,RESELCB02,30,2044,0.0311851373174584
REGION1,RESELCB02,1,2045,0.0266728424345064
REGION1,RESELCB02,2,2045,0.0302400954255735
REGION1,RESELCB02,3,2045,0.0357509721231239
REGION1,RESELCB02,4,2045,0.0366424740922795
REGION1,RESELCB02,5,2045,0.0361606147877222
REGION1,RESELCB02,6,2045,0.0311564996843692
REGION1,RESELCB02,7,2045,0.0254725520738088
REGION1,RESELCB02,8,2045,0.0270837302135834
REGION1,RESELCB02,9,2045,0.0323742216478002
REGION1,RESELCB02,10,2045,0.033147437741155
REGION1,RESELCB02,11,2045,0.0335508548333451
REGION1,RESELCB02,12,2045,0.0300583087111922
REGION1,RESELCB02,13,2045,0.0292838475033683
REGION1,RESELCB02,14,2045,0.0326444114904097
REGION1,RESELCB02,15,2045,0.0385101458153579
REGION1,RESELCB02,16,2045,0.0404263770032243
REGION1,RESELCB02,17,2045,0.0394962764851432
REGION1,RESELCB02,18,2045,0.0334487554458203
REGION1,RESELCB02,19,2045,0.0284446403424656
REGION1,RESELCB02,20,2045,0.0321974153913626
REGION1,RESELCB02,21,2045,0.0382885154375499
REGION1,RESELCB02,22,2045,0.0395236690037451
REGION1,RESELCB02,23,2045,0.0386981581021404
REGION1,RESELCB02,24,2045,0.033511011169921
REGION1,RESELCB02,25,2045,0.0256406425288857
REGION1,RESELCB02,26,2045,0.0299400228353959
REGION1,RESELCB02,27,2045,0.0353114467109621
REGION1,RESELCB02,28,2045,0.0376161536172407
REGION1,RESELCB02,29,2045,0.037522770031088
REGION1,RESELCB02,30,2045,0.0311851373174584
REGION1,RESELCB02,1,2046,0.0266728424345064
REGION1,RESELCB02,2,2046,0.0302400954255735
REGION1,RESELCB02,3,2046,0.0357509721231239
REGION1,RESELCB02,4,2046,0.0366424740922795
REGION1,RESELCB02,5,2046,0.0361606147877222
REGION1,RESELCB02,6,2046,0.0311564996843692
REGION1,RESELCB02,7,2046,0.0254725520738088
REGION1,RESELCB02,8,2046,0.0270837302135834
REGION1,RESELCB02,9,2046,0.0323742216478002
REGION1,RESELCB02,10,2046,0.033147437741155
REGION1,RESELCB02,11,2046,0.0335508548333451
REGION1,RESELCB02,12,2046,0.0300583087111922
REGION1,RESELCB02,13,2046,0.0292838475033683
REGION1,RESELCB02,14,2046,0.0326444114904097
REGION1,RESELCB02,15,2046,0.0385101458153579
REGION1,RESELCB02,16,2046,0.0404263770032243
REGION1,RESELCB02,17,2046,0.0394962764851432
REGION1,RESELCB02,18,2046,0.0334487554458203
REGION1,RESELCB02,19,2046,0.0284446403424656
REGION1,RESELCB02,20,2046,0.0321974153913626
REGION1,RESELCB02,21,2046,0.0382885154375499
REGION1,RESELCB02,22,2046,0.0395236690037451
REGION1,RESELCB02,23,2046,0.0386981581021404
REGION1,RESELCB02,24,2046,0.033511011169921
REGION1,RESELCB02,25,2046,0.0256406425288857
REGION1,RESELCB02,26,2046,0.0299400228353959
REGION1,RESELCB02,27,2046,0.0353114467109621
REGION1,RESELCB02,28,2046,0.0376161536172407
REGION1,RESELCB02,29,2046,0.037522770031088
REGION1,RESELCB02,30,2046,0.0311851373174584
REGION1,RESELCB02,1,2047,0.0266728424345064
REGION1,RESELCB02,2,2047,0.0302400954255735
REGION1,RESELCB02,3,2047,0.0357509721231239
REGION1,RESELCB02,4,2047,0.0366424740922795
REGION1,RESELCB02,5,2047,0.0361606147877222
REGION1,RESELCB02,6,2047,0.0311564996843692
REGION1,RESELCB02,7,2047,0.0254725520738088
REGION1,RESELCB02,8,2047,0.0270837302135834
REGION1,RESELCB02,9,2047,0.0323742216478002
REGION1,RESELCB02,10,2047,0.033147437741155
REGION1,RESELCB02,11,2047,0.0335508548333451
REGION1,RESELCB02,12,2047,0.0300583087111922
REGION1,RESELCB02,13,2047,0.0292838475033683
REGION1,RESELCB02,14,2047,0.0326444114904097
REGION1,RESELCB02,15,2047,0.0385101458153579
REGION1,RESELCB02,16,2047,0.0404263770032243
REGION1,RESELCB02,17,2047,0.0394962764851432
REGION1,RESELCB02,18,2047,0.0334487554458203
REGION1,RESELCB02,19,2047,0.0284446403424656
REGION1,RESELCB02,20,2047,0.0321974153913626
REGION1,RESELCB02,21,2047,0.0382885154375499
REGION1,RESELCB02,22,2047,0.0395236690037451
REGION1,RESELCB02,23,2047,0.0386981581021404
REGION1,RESELCB02,24,2047,0.033511011169921
REGION1,RESELCB02,25,2047,0.0256406425288857
REGION1,RESELCB02,26,2047,0.0299400228353959
REGION1,RESELCB02,27,2047,0.0353114467109621
REGION1,RESELCB02,28,2047,0.0376161536172407
REGION1,RESELCB02,29,2047,0.037522770031088
REGION1,RESELCB02,30,2047,0.0311851373174584
REGION1,RESELCB02,1,2048,0.0266728424345064
REGION1,RESELCB02,2,2048,0.0302400954255735
REGION1,RESELCB02,3,2048,0.0357509721231239
REGION1,RESELCB02,4,2048,0.0366424740922795
REGION1,RESELCB02,5,2048,0.0361606147877222
REGION1,RESELCB02,6,2048,0.0311564996843692
REGION1,RESELCB02,7,2048,0.0254725520738088
REGION1,RESELCB02,8,2048,0.0270837302135834
REGION1,RESELCB02,9,2048,0.0323742216478002
REGION1,RESELCB02,10,2048,0.033147437741155
REGION1,RESELCB02,11,2048,0.0335508548333451
REGION1,RESELCB02,12,2048,0.0300583087111922
REGION1,RESELCB02,13,2048,0.0292838475033683
REGION1,RESELCB02,14,2048,0.0326444114904097
REGION1,RESELCB02,15,2048,0.0385101458153579
REGION1,RESELCB02,16,2048,0.0404263770032243
REGION1,RESELCB02,17,2048,0.0394962764851432
REGION1,RESELCB02,18,2048,0.0334487554458203
REGION1,RESELCB02,19,2048,0.0284446403424656
REGION1,RESELCB02,20,2048,0.0321974153913626
REGION1,RESELCB02,21,2048,0.0382885154375499
REGION1,RESELCB02,22,2048,0.0395236690037451
REGION1,RESELCB02,23,2048,0.0386981581021404
REGION1,RESELCB02,24,2048,0.033511011169921
REGION1,RESELCB02,25,2048,0.0256406425288857
REGION1,RESELCB02,26,2048,0.0299400228353959
REGION1,RESELCB02,27,2048,0.0353114467109621
REGION1,RESELCB02,28,2048,0.0376161536172407
REGION1,RESELCB02,29,2048,0.037522770031088
REGION1,RESELCB02,30,2048,0.0311851373174584
REGION1,RESELCB02,1,2049,0.0266728424345064
REGION1,RESELCB02,2,2049,0.0302400954255735
REGION1,RESELCB02,3,2049,0.0357509721231239
REGION1,RESELCB02,4,2049,0.0366424740922795
REGION1,RESELCB02,5,2049,0.0361606147877222
REGION1,RESELCB02,6,2049,0.0311564996843692
REGION1,RESELCB02,7,2049,0.0254725520738088
REGION1,RESELCB02,8,2049,0.0270837302135834
REGION1,RESELCB02,9,2049,0.0323742216478002
REGION1,RESELCB02,10,2049,0.033147437741155
REGION1,RESELCB02,11,2049,0.0335508548333451
REGION1,RESELCB02,12,2049,0.0300583087111922
REGION1,RESELCB02,13,2049,0.0292838475033683
REGION1,RESELCB02,14,2049,0.0326444114904097
REGION1,RESELCB02,15,2049,0.0385101458153579
REGION1,RESELCB02,16,2049,0.0404263770032243
REGION1,RESELCB02,17,2049,0.0394962764851432
REGION1,RESELCB02,18,2049,0.0334487554458203
REGION1,RESELCB02,19,2049,0.0284446403424656
REGION1,RESELCB02,20,2049,0.0321974153913626
REGION1,RESELCB02,21,2049,0.0382885154375499
REGION1,RESELCB02,22,2049,0.0395236690037451
REGION1,RESELCB02,23,2049,0.0386981581021404
REGION1,RESELCB02,24,2049,0.033511011169921
REGION1,RESELCB02,25,2049,0.0256406425288857
REGION1,RESELCB02,26,2049,0.0299400228353959
REGION1,RESELCB02,27,2049,0.0353114467109621
REGION1,RESELCB02,28,2049,0.0376161536172407
REGION1,RESELCB02,29,2049,0.037522770031088
REGION1,RESELCB02,30,2049,0.0311851373174584
REGION1,RESELCB02,1,2050,0.0266728424345064
REGION1,RESELCB02,2,2050,0.0302400954255735
REGION1,RESELCB02,3,2050,0.0357509721231239
REGION1,RESELCB02,4,2050,0.0366424740922795
REGION1,RESELCB02,5,2050,0.0361606147877222
REGION1,RESELCB02,6,2050,0.0311564996843692
REGION1,RESELCB02,7,2050,0.0254725520738088
REGION1,RESELCB02,8,2050,0.0270837302135834
REGION1,RESELCB02,9,2050,0.0323742216478002
REGION1,RESELCB02,10,2050,0.033147437741155
REGION1,RESELCB02,11,2050,0.0335508548333451
REGION1,RESELCB02,12,2050,0.0300583087111922
REGION1,RESELCB02,13,2050,0.0292838475033683
REGION1,RESELCB02,14,2050,0.0326444114904097
REGION1,RESELCB02,15,2050,0.0385101458153579
REGION1,RESELCB02,16,2050,0.0404263770032243
REGION1,RESELCB02,17,2050,0.0394962764851432
REGION1,RESELCB02,18,2050,0.0334487554458203
REGION1,RESELCB02,19,2050,0.0284446403424656
REGION1,RESELCB02,20,2050,0.0321974153913626
