r,t,y,NewCapacity
REGION1,DEMTRADSL,2044,22.6465
REGION1,DEMTRADSL,2045,18.8687
REGION1,DEMTRADSL,2046,15.101
REGION1,DEMTRADSL,2047,11.3232
REGION1,DEMTRADSL,2048,7.5455
REGION1,DEMTRADSL,2049,3.7778
REGION1,DEMTRAELCB02,2020,1.7911
REGION1,DEMTRAELCB02,2021,2.34
REGION1,DEMTRAELCB02,2022,3.0044
REGION1,DEMTRAELCB02,2023,3.8133
REGION1,DEMTRAELCB02,2024,4.7089
REGION1,DEMTRAELCB02,2025,5.8644
REGION1,DEMTRAELCB02,2026,46.3811
REGION1,DEMTRAELCB02,2027,55.4233
REGION1,DEMTRAELCB02,2028,64.4367
REGION1,DEMTRAELCB02,2029,73.3922
REGION1,DEMTRAELCB02,2030,82.3622
REGION1,DEMTRAELCB02,2031,91.3178
REGION1,DEMTRAELCB02,2032,100.3167
REGION1,DEMTRAELCB02,2033,109.2289
REGION1,DEMTRAELCB02,2034,118.0978
REGION1,DEMTRAELCB02,2035,126.9522
REGION1,DEMTRAELCB02,2036,135.7922
REGION1,DEMTRAELCB02,2037,144.6467
REGION1,DEMTRAELCB02,2038,153.4867
REGION1,DEMTRAELCB02,2039,162.3411
REGION1,DEMTRAELCB02,2040,171.21
REGION1,DEMTRAELCB02,2041,180.31
REGION1,DEMTRAELCB02,2042,189.2222
REGION1,DEMTRAELCB02,2043,198.1344
REGION1,DEMTRAELCB02,2044,207.0467
REGION1,DEMTRAELCB02,2045,215.9444
REGION1,DEMTRAELCB02,2046,224.8567
REGION1,DEMTRAELCB02,2047,233.7689
REGION1,DEMTRAELCB02,2048,242.6811
REGION1,DEMTRAELCB02,2049,251.5933
REGION1,DEMTRAELCB02,2050,237.0478
REGION1,DEMTRAGSL,2020,155.1313
REGION1,DEMTRAGSL,2021,152.4141
REGION1,DEMTRAGSL,2022,149.697
REGION1,DEMTRAGSL,2023,146.8283
REGION1,DEMTRAGSL,2024,144.1717
REGION1,DEMTRAGSL,2025,141.6768
REGION1,DEMTRAGSL,2026,136.0101
REGION1,DEMTRAGSL,2027,130.3434
REGION1,DEMTRAGSL,2028,124.6768
REGION1,DEMTRAGSL,2029,119.0101
REGION1,DEMTRAGSL,2030,113.3434
REGION1,DEMTRAGSL,2031,107.6768
REGION1,DEMTRAGSL,2032,102.0101
REGION1,DEMTRAGSL,2033,96.3434
REGION1,DEMTRAGSL,2034,90.6768
REGION1,DEMTRAGSL,2035,85.0101
REGION1,DEMTRAGSL,2036,79.3434
REGION1,DEMTRAGSL,2037,73.6768
REGION1,DEMTRAGSL,2038,68.0
REGION1,DEMTRAGSL,2039,62.3333
REGION1,DEMTRAGSL,2040,56.6667
REGION1,DEMTRAGSL,2041,51.0
REGION1,DEMTRAGSL,2042,45.3333
REGION1,DEMTRAGSL,2043,39.6667
REGION1,DEMTRAGSL,2044,34.0
REGION1,DEMTRAGSL,2045,28.3333
REGION1,DEMTRAGSL,2046,22.6667
REGION1,DEMTRAGSL,2047,17.0
REGION1,DEMTRAGSL,2048,11.3333
REGION1,DEMTRAGSL,2049,5.6667
REGION1,DEMTRAHFO,2020,10.798
REGION1,DEMTRAHFO,2021,10.5556
REGION1,DEMTRAHFO,2022,10.303
REGION1,DEMTRAHFO,2023,10.0606
REGION1,DEMTRAHFO,2024,9.8485
REGION1,DEMTRAHFO,2025,9.6869
REGION1,DEMTRAHFO,2026,9.5455
REGION1,DEMTRAHFO,2027,9.4242
REGION1,DEMTRAHFO,2028,9.2929
REGION1,DEMTRAHFO,2029,9.1515
REGION1,DEMTRAHFO,2030,9.0202
REGION1,DEMTRAHFO,2031,8.5657
REGION1,DEMTRAHFO,2032,8.1212
REGION1,DEMTRAHFO,2033,7.6667
REGION1,DEMTRAHFO,2034,7.2121
REGION1,DEMTRAHFO,2035,6.7677
REGION1,DEMTRAHFO,2036,6.3131
REGION1,DEMTRAHFO,2037,5.8586
REGION1,DEMTRAHFO,2038,5.4141
REGION1,DEMTRAHFO,2039,4.9596
REGION1,DEMTRAHFO,2040,4.5152
REGION1,DEMTRAHFO,2041,4.0606
REGION1,DEMTRAHFO,2042,3.6061
REGION1,DEMTRAHFO,2043,3.1616
REGION1,DEMTRAHFO,2044,2.7071
REGION1,DEMTRAHFO,2045,2.2525
REGION1,DEMTRAHFO,2046,1.8081
REGION1,DEMTRAHFO,2047,1.3535
REGION1,DEMTRAHFO,2048,0.899
REGION1,DEMTRAHFO,2049,0.4545
REGION1,DEMTRAJFL,2020,39.9394
REGION1,DEMTRAJFL,2021,39.2828
REGION1,DEMTRAJFL,2022,39.0
REGION1,DEMTRAJFL,2023,38.9192
REGION1,DEMTRAJFL,2024,39.1212
REGION1,DEMTRAJFL,2025,39.5657
REGION1,DEMTRAJFL,2026,40.0808
REGION1,DEMTRAJFL,2027,40.6162
REGION1,DEMTRAJFL,2028,41.0404
REGION1,DEMTRAJFL,2029,41.3737
REGION1,DEMTRAJFL,2030,41.7475
REGION1,DEMTRAJFL,2031,39.6566
REGION1,DEMTRAJFL,2032,37.5758
REGION1,DEMTRAJFL,2033,35.4848
REGION1,DEMTRAJFL,2034,33.3939
REGION1,DEMTRAJFL,2035,31.3131
REGION1,DEMTRAJFL,2036,29.2222
REGION1,DEMTRAJFL,2037,27.1313
REGION1,DEMTRAJFL,2038,25.0505
REGION1,DEMTRAJFL,2039,22.9596
REGION1,DEMTRAJFL,2040,20.8788
REGION1,DEMTRAJFL,2041,18.7879
REGION1,DEMTRAJFL,2042,16.697
REGION1,DEMTRAJFL,2043,14.6162
REGION1,DEMTRAJFL,2044,12.5253
REGION1,DEMTRAJFL,2045,10.4343
REGION1,DEMTRAJFL,2046,8.3535
REGION1,DEMTRAJFL,2047,6.2626
REGION1,DEMTRAJFL,2048,4.1717
REGION1,DEMTRAJFL,2049,2.0909
REGION1,DEMTRALPG,2020,2.6869
REGION1,DEMTRALPG,2021,2.7475
REGION1,DEMTRALPG,2022,2.8182
REGION1,DEMTRALPG,2023,2.8889
REGION1,DEMTRALPG,2024,2.9394
REGION1,DEMTRALPG,2025,2.9899
REGION1,DEMTRALPG,2026,3.0505
REGION1,DEMTRALPG,2027,3.101
REGION1,DEMTRALPG,2028,3.1616
REGION1,DEMTRALPG,2029,3.202
REGION1,DEMTRALPG,2030,3.2323
REGION1,DEMTRALPG,2031,3.2424
REGION1,DEMTRALPG,2032,3.2323
REGION1,DEMTRALPG,2033,3.1919
REGION1,DEMTRALPG,2034,3.1414
REGION1,DEMTRALPG,2035,3.0606
REGION1,DEMTRALPG,2036,2.9596
REGION1,DEMTRALPG,2037,2.8384
REGION1,DEMTRALPG,2038,2.7071
REGION1,DEMTRALPG,2039,2.5455
REGION1,DEMTRALPG,2040,2.3737
REGION1,DEMTRALPG,2041,2.6293
REGION1,DEMTRALPG,2042,2.5828
REGION1,DEMTRALPG,2043,2.5364
REGION1,DEMTRALPG,2044,2.4889
REGION1,DEMTRALPG,2045,2.4424
REGION1,DEMTRALPG,2046,2.396
REGION1,DEMTRALPG,2047,2.3495
REGION1,DEMTRALPG,2048,2.302
REGION1,DEMTRALPG,2049,2.2556
REGION1,DEMTRANGS,2020,1.8182
REGION1,DEMTRANGS,2021,2.0606
REGION1,DEMTRANGS,2022,2.6263
REGION1,DEMTRANGS,2023,2.8889
REGION1,DEMTRANGS,2024,3.202
REGION1,DEMTRANGS,2025,3.5859
REGION1,DEMTRANGS,2026,3.4444
REGION1,DEMTRANGS,2027,3.303
REGION1,DEMTRANGS,2028,3.1515
REGION1,DEMTRANGS,2029,3.0101
REGION1,DEMTRANGS,2030,2.8687
REGION1,DEMTRANGS,2031,2.7273
REGION1,DEMTRANGS,2032,2.5859
REGION1,DEMTRANGS,2033,2.4343
REGION1,DEMTRANGS,2034,2.2929
REGION1,DEMTRANGS,2035,2.1515
REGION1,DEMTRANGS,2036,2.0101
REGION1,DEMTRANGS,2037,1.8687
REGION1,DEMTRANGS,2038,1.7172
REGION1,DEMTRANGS,2039,1.5758
REGION1,DEMTRANGS,2040,1.4343
REGION1,DEMTRANGS,2041,1.2929
REGION1,DEMTRANGS,2042,1.1515
REGION1,DEMTRANGS,2043,1.0
REGION1,DEMTRANGS,2044,0.8586
REGION1,DEMTRANGS,2045,0.7172
REGION1,DEMTRANGS,2046,0.5758
REGION1,DEMTRANGS,2047,0.4343
REGION1,DEMTRANGS,2048,0.2828
REGION1,DEMTRANGS,2049,0.1556
REGION1,IMPDSL,2020,224.3939
REGION1,IMPDSL,2021,223.5636
REGION1,IMPDSL,2022,221.9263
REGION1,IMPDSL,2023,220.598
REGION1,IMPDSL,2024,220.9838
REGION1,IMPDSL,2025,221.9202
REGION1,IMPDSL,2026,218.7222
REGION1,IMPDSL,2027,215.4131
REGION1,IMPDSL,2028,211.5495
REGION1,IMPDSL,2029,207.0586
REGION1,IMPDSL,2030,202.6495
REGION1,IMPDSL,2031,192.5121
REGION1,IMPDSL,2032,182.3848
REGION1,IMPDSL,2033,172.2485
REGION1,IMPDSL,2034,162.1111
REGION1,IMPDSL,2035,151.995
REGION1,IMPDSL,2036,141.8576
REGION1,IMPDSL,2037,131.7212
REGION1,IMPDSL,2038,121.5939
REGION1,IMPDSL,2039,111.4566
REGION1,IMPDSL,2040,101.3202
REGION1,IMPDSL,2041,91.1929
REGION1,IMPDSL,2042,81.0566
REGION1,IMPDSL,2043,70.9192
REGION1,IMPDSL,2044,60.7919
REGION1,IMPDSL,2045,50.6657
REGION1,IMPDSL,2046,40.5384
REGION1,IMPDSL,2047,30.402
REGION1,IMPDSL,2048,20.2646
REGION1,IMPDSL,2049,10.1384
REGION1,IMPGSL,2020,155.1313
REGION1,IMPGSL,2021,152.4141
REGION1,IMPGSL,2022,149.697
REGION1,IMPGSL,2023,146.8283
REGION1,IMPGSL,2024,144.1717
REGION1,IMPGSL,2025,141.6768
REGION1,IMPGSL,2026,136.0101
REGION1,IMPGSL,2027,130.3434
REGION1,IMPGSL,2028,124.6768
REGION1,IMPGSL,2029,119.0101
REGION1,IMPGSL,2030,113.3434
REGION1,IMPGSL,2031,107.6768
REGION1,IMPGSL,2032,102.0101
REGION1,IMPGSL,2033,96.3434
REGION1,IMPGSL,2034,90.6768
REGION1,IMPGSL,2035,85.0101
REGION1,IMPGSL,2036,79.3434
REGION1,IMPGSL,2037,73.6768
REGION1,IMPGSL,2038,68.0
REGION1,IMPGSL,2039,62.3333
REGION1,IMPGSL,2040,56.6667
REGION1,IMPGSL,2041,51.0
REGION1,IMPGSL,2042,45.3333
REGION1,IMPGSL,2043,39.6667
REGION1,IMPGSL,2044,34.0
REGION1,IMPGSL,2045,28.3333
REGION1,IMPGSL,2046,22.6667
REGION1,IMPGSL,2047,17.0
REGION1,IMPGSL,2048,11.3333
REGION1,IMPGSL,2049,5.6667
REGION1,IMPHFO,2020,10.798
REGION1,IMPHFO,2021,10.5556
REGION1,IMPHFO,2022,10.303
REGION1,IMPHFO,2023,10.0606
REGION1,IMPHFO,2024,9.8485
REGION1,IMPHFO,2025,9.6869
REGION1,IMPHFO,2026,9.5455
REGION1,IMPHFO,2027,9.4242
REGION1,IMPHFO,2028,9.2929
REGION1,IMPHFO,2029,9.1515
REGION1,IMPHFO,2030,9.0202
REGION1,IMPHFO,2031,8.5657
REGION1,IMPHFO,2032,8.1212
REGION1,IMPHFO,2033,7.6667
REGION1,IMPHFO,2034,7.2121
REGION1,IMPHFO,2035,6.7677
REGION1,IMPHFO,2036,6.3131
REGION1,IMPHFO,2037,5.8586
REGION1,IMPHFO,2038,5.4141
REGION1,IMPHFO,2039,4.9596
REGION1,IMPHFO,2040,4.5152
REGION1,IMPHFO,2041,4.0606
REGION1,IMPHFO,2042,3.6061
REGION1,IMPHFO,2043,3.1616
REGION1,IMPHFO,2044,2.7071
REGION1,IMPHFO,2045,2.2525
REGION1,IMPHFO,2046,1.8081
REGION1,IMPHFO,2047,1.3535
REGION1,IMPHFO,2048,0.899
REGION1,IMPHFO,2049,0.4545
REGION1,IMPJFL,2020,39.9394
REGION1,IMPJFL,2021,39.2828
REGION1,IMPJFL,2022,39.0
REGION1,IMPJFL,2023,38.9192
REGION1,IMPJFL,2024,39.1212
REGION1,IMPJFL,2025,39.5657
REGION1,IMPJFL,2026,40.0808
REGION1,IMPJFL,2027,40.6162
REGION1,IMPJFL,2028,41.0404
REGION1,IMPJFL,2029,41.3737
REGION1,IMPJFL,2030,41.7475
REGION1,IMPJFL,2031,39.6566
REGION1,IMPJFL,2032,37.5758
REGION1,IMPJFL,2033,35.4848
REGION1,IMPJFL,2034,33.3939
REGION1,IMPJFL,2035,31.3131
REGION1,IMPJFL,2036,29.2222
REGION1,IMPJFL,2037,27.1313
REGION1,IMPJFL,2038,25.0505
REGION1,IMPJFL,2039,22.9596
REGION1,IMPJFL,2040,20.8788
REGION1,IMPJFL,2041,18.7879
REGION1,IMPJFL,2042,16.697
REGION1,IMPJFL,2043,14.6162
REGION1,IMPJFL,2044,12.5253
REGION1,IMPJFL,2045,10.4343
REGION1,IMPJFL,2046,8.3535
REGION1,IMPJFL,2047,6.2626
REGION1,IMPJFL,2048,4.1717
REGION1,IMPJFL,2049,2.0909
REGION1,IMPKER,2020,11.5253
REGION1,IMPKER,2021,11.7677
REGION1,IMPKER,2022,11.9798
REGION1,IMPKER,2023,12.1616
REGION1,IMPKER,2024,12.3232
REGION1,IMPKER,2025,12.4747
REGION1,IMPKER,2026,12.0202
REGION1,IMPKER,2027,11.5556
REGION1,IMPKER,2028,11.0909
REGION1,IMPKER,2029,10.6263
REGION1,IMPKER,2030,10.1616
REGION1,IMPKER,2031,9.7071
REGION1,IMPKER,2032,9.2424
REGION1,IMPKER,2033,8.7778
REGION1,IMPKER,2034,8.3131
REGION1,IMPKER,2035,7.8485
REGION1,IMPKER,2036,7.3838
REGION1,IMPKER,2037,6.9091
REGION1,IMPKER,2038,6.4444
REGION1,IMPKER,2039,5.9798
REGION1,IMPKER,2040,5.5051
REGION1,IMPKER,2041,4.1717
REGION1,IMPKER,2042,3.7071
REGION1,IMPKER,2043,3.2525
REGION1,IMPKER,2044,2.7879
REGION1,IMPKER,2045,2.3232
REGION1,IMPKER,2046,1.8586
REGION1,IMPKER,2047,1.3939
REGION1,IMPKER,2048,0.9293
REGION1,IMPKER,2049,0.4646
REGION1,IMPLPG,2020,2.6869
REGION1,IMPLPG,2021,2.7475
REGION1,IMPLPG,2022,2.8182
REGION1,IMPLPG,2023,2.8889
REGION1,IMPLPG,2024,2.9394
REGION1,IMPLPG,2025,2.9899
REGION1,IMPLPG,2026,3.0505
REGION1,IMPLPG,2027,3.101
REGION1,IMPLPG,2028,3.1616
REGION1,IMPLPG,2029,3.202
REGION1,IMPLPG,2030,3.2323
REGION1,IMPLPG,2031,3.2424
REGION1,IMPLPG,2032,3.2323
REGION1,IMPLPG,2033,3.1919
REGION1,IMPLPG,2034,3.1414
REGION1,IMPLPG,2035,3.0606
REGION1,IMPLPG,2036,2.9596
REGION1,IMPLPG,2037,2.8384
REGION1,IMPLPG,2038,2.7071
REGION1,IMPLPG,2039,2.5455
REGION1,IMPLPG,2040,2.3737
REGION1,IMPLPG,2041,2.6293
REGION1,IMPLPG,2042,2.5828
REGION1,IMPLPG,2043,2.5364
REGION1,IMPLPG,2044,2.4889
REGION1,IMPLPG,2045,2.4424
REGION1,IMPLPG,2046,2.396
REGION1,IMPLPG,2047,2.3495
REGION1,IMPLPG,2048,2.302
REGION1,IMPLPG,2049,2.2556
REGION1,LNDAGRBC1C01,2020,280.4271
REGION1,LNDAGRBC1C01,2023,0.0047
REGION1,LNDAGRBC1C01,2024,0.0048
REGION1,LNDAGRBC1C01,2025,0.0048
REGION1,LNDAGRBC1C01,2026,0.0049
REGION1,LNDAGRBC1C01,2027,0.0151
REGION1,LNDAGRBC1C01,2030,0.0052
REGION1,LNDAGRBC1C01,2031,0.0052
REGION1,LNDAGRBC1C01,2032,0.0054
REGION1,LNDAGRBC1C01,2033,0.0053
REGION1,LNDAGRBC1C01,2034,0.0054
REGION1,LNDAGRBC1C01,2035,280.4325
REGION1,LNDAGRBC1C01,2036,0.0055
REGION1,LNDAGRBC1C01,2037,0.0056
REGION1,LNDAGRBC1C01,2038,0.0104
REGION1,LNDAGRBC1C01,2039,0.0105
REGION1,LNDAGRBC1C01,2040,0.0106
REGION1,LNDAGRBC1C01,2041,0.0107
REGION1,LNDAGRBC1C01,2042,0.0328
REGION1,LNDAGRBC1C01,2045,0.0112
REGION1,LNDAGRBC1C01,2046,0.0113
REGION1,LNDAGRBC1C01,2047,0.0115
REGION1,LNDAGRBC1C01,2048,0.0115
REGION1,LNDAGRBC1C01,2049,0.0117
REGION1,LNDAGRBC1C01,2050,280.4389
REGION1,LNDAGRBC1C02,2020,27.1518
REGION1,LNDAGRBC1C02,2024,0.0032
REGION1,LNDAGRBC1C02,2025,0.0032
REGION1,LNDAGRBC1C02,2026,0.0032
REGION1,LNDAGRBC1C02,2027,0.0134
REGION1,LNDAGRBC1C02,2031,0.0034
REGION1,LNDAGRBC1C02,2032,0.0034
REGION1,LNDAGRBC1C02,2033,0.0035
REGION1,LNDAGRBC1C02,2034,0.0035
REGION1,LNDAGRBC1C02,2035,27.1554
REGION1,LNDAGRBC1C02,2036,0.0036
REGION1,LNDAGRBC1C02,2037,0.0036
REGION1,LNDAGRBC1C02,2038,0.0037
REGION1,LNDAGRBC1C02,2039,0.007
REGION1,LNDAGRBC1C02,2040,0.0071
REGION1,LNDAGRBC1C02,2041,0.0071
REGION1,LNDAGRBC1C02,2042,0.0292
REGION1,LNDAGRBC1C02,2046,0.0075
REGION1,LNDAGRBC1C02,2047,0.0076
REGION1,LNDAGRBC1C02,2048,0.0077
REGION1,LNDAGRBC1C02,2049,0.0077
REGION1,LNDAGRBC1C02,2050,27.1596
REGION1,LNDAGRBC1C03,2020,49.8499
REGION1,LNDAGRBC1C03,2021,5.294
REGION1,LNDAGRBC1C03,2023,1.0008
REGION1,LNDAGRBC1C03,2024,0.6561
REGION1,LNDAGRBC1C03,2025,0.023
REGION1,LNDAGRBC1C03,2026,0.2233
REGION1,LNDAGRBC1C03,2035,26.1522
REGION1,LNDAGRBC1C03,2036,4.4694
REGION1,LNDAGRBC1C03,2038,0.6532
REGION1,LNDAGRBC1C03,2039,0.3505
REGION1,LNDAGRBC1C03,2040,0.1765
REGION1,LNDAGRBC1C03,2041,0.4681
REGION1,LNDAGRBC1C03,2042,0.2212
REGION1,LNDAGRBC1C03,2043,0.2366
REGION1,LNDAGRBC1C03,2044,0.2112
REGION1,LNDAGRBC1C03,2045,0.2166
REGION1,LNDAGRBC1C03,2046,0.2117
REGION1,LNDAGRBC1C03,2047,0.2144
REGION1,LNDAGRBC1C03,2048,0.2174
REGION1,LNDAGRBC1C03,2049,0.2106
REGION1,LNDAGRBC1C03,2050,26.3688
REGION1,LNDAGRBC1C04,2020,10.863
REGION1,LNDAGRBC1C04,2021,0.0084
REGION1,LNDAGRBC1C04,2022,0.0084
REGION1,LNDAGRBC1C04,2023,0.0085
REGION1,LNDAGRBC1C04,2024,0.0086
REGION1,LNDAGRBC1C04,2025,0.0086
REGION1,LNDAGRBC1C04,2026,0.0088
REGION1,LNDAGRBC1C04,2027,0.0089
REGION1,LNDAGRBC1C04,2028,0.009
REGION1,LNDAGRBC1C04,2029,0.009
REGION1,LNDAGRBC1C04,2030,0.0092
REGION1,LNDAGRBC1C04,2031,0.0093
REGION1,LNDAGRBC1C04,2032,0.0093
REGION1,LNDAGRBC1C04,2033,0.0095
REGION1,LNDAGRBC1C04,2034,0.0096
REGION1,LNDAGRBC1C04,2035,10.8727
REGION1,LNDAGRBC1C04,2036,0.0182
REGION1,LNDAGRBC1C04,2037,0.0182
REGION1,LNDAGRBC1C04,2038,0.0185
REGION1,LNDAGRBC1C04,2039,0.0187
REGION1,LNDAGRBC1C04,2040,0.0189
REGION1,LNDAGRBC1C04,2041,0.0191
REGION1,LNDAGRBC1C04,2042,0.0193
REGION1,LNDAGRBC1C04,2043,0.0196
REGION1,LNDAGRBC1C04,2044,0.0197
REGION1,LNDAGRBC1C04,2045,0.0199
REGION1,LNDAGRBC1C04,2046,0.0202
REGION1,LNDAGRBC1C04,2047,0.0204
REGION1,LNDAGRBC1C04,2048,0.0206
REGION1,LNDAGRBC1C04,2049,0.0209
REGION1,LNDAGRBC1C04,2050,10.8842
REGION1,LNDAGRBC1C05,2020,549.411
REGION1,LNDAGRBC1C05,2027,4.8633
REGION1,LNDAGRBC1C05,2035,560.7644
REGION1,LNDAGRBC1C05,2036,0.8027
REGION1,LNDAGRBC1C05,2037,0.1058
REGION1,LNDAGRBC1C05,2038,0.1972
REGION1,LNDAGRBC1C05,2039,0.2829
REGION1,LNDAGRBC1C05,2042,4.1504
REGION1,LNDAGRBC1C05,2050,558.8556
REGION1,LNDAGRBC1C06,2020,3.4534
REGION1,LNDAGRBC1C06,2021,0.0005
REGION1,LNDAGRBC1C06,2022,0.0005
REGION1,LNDAGRBC1C06,2023,0.0005
REGION1,LNDAGRBC1C06,2024,0.0005
REGION1,LNDAGRBC1C06,2025,0.0006
REGION1,LNDAGRBC1C06,2026,0.0005
REGION1,LNDAGRBC1C06,2027,0.0005
REGION1,LNDAGRBC1C06,2028,0.0005
REGION1,LNDAGRBC1C06,2029,0.0006
REGION1,LNDAGRBC1C06,2030,0.0005
REGION1,LNDAGRBC1C06,2031,0.0006
REGION1,LNDAGRBC1C06,2032,0.0005
REGION1,LNDAGRBC1C06,2033,0.0006
REGION1,LNDAGRBC1C06,2034,0.0006
REGION1,LNDAGRBC1C06,2035,3.4539
REGION1,LNDAGRBC1C06,2036,0.0011
REGION1,LNDAGRBC1C06,2037,0.0011
REGION1,LNDAGRBC1C06,2038,0.0011
REGION1,LNDAGRBC1C06,2039,0.0011
REGION1,LNDAGRBC1C06,2040,0.0012
REGION1,LNDAGRBC1C06,2041,0.0011
REGION1,LNDAGRBC1C06,2042,0.0011
REGION1,LNDAGRBC1C06,2043,0.0012
REGION1,LNDAGRBC1C06,2044,0.0012
REGION1,LNDAGRBC1C06,2045,0.0011
REGION1,LNDAGRBC1C06,2046,0.0013
REGION1,LNDAGRBC1C06,2047,0.0011
REGION1,LNDAGRBC1C06,2048,0.0013
REGION1,LNDAGRBC1C06,2049,0.0013
REGION1,LNDAGRBC1C06,2050,3.4546
REGION1,LNDAGRBC1C07,2020,13.1873
REGION1,LNDAGRBC1C07,2021,0.0021
REGION1,LNDAGRBC1C07,2022,0.0021
REGION1,LNDAGRBC1C07,2023,0.0022
REGION1,LNDAGRBC1C07,2024,0.0021
REGION1,LNDAGRBC1C07,2025,0.0022
REGION1,LNDAGRBC1C07,2026,0.0022
REGION1,LNDAGRBC1C07,2027,0.0022
REGION1,LNDAGRBC1C07,2028,0.0023
REGION1,LNDAGRBC1C07,2029,0.0023
REGION1,LNDAGRBC1C07,2030,0.0023
REGION1,LNDAGRBC1C07,2031,0.0023
REGION1,LNDAGRBC1C07,2032,0.0024
REGION1,LNDAGRBC1C07,2033,0.0023
REGION1,LNDAGRBC1C07,2034,0.0024
REGION1,LNDAGRBC1C07,2035,13.1898
REGION1,LNDAGRBC1C07,2036,0.0045
REGION1,LNDAGRBC1C07,2037,0.0046
REGION1,LNDAGRBC1C07,2038,0.0047
REGION1,LNDAGRBC1C07,2039,0.0047
REGION1,LNDAGRBC1C07,2040,0.0047
REGION1,LNDAGRBC1C07,2041,0.0048
REGION1,LNDAGRBC1C07,2042,0.0049
REGION1,LNDAGRBC1C07,2043,0.0049
REGION1,LNDAGRBC1C07,2044,0.0051
REGION1,LNDAGRBC1C07,2045,0.0051
REGION1,LNDAGRBC1C07,2046,0.0052
REGION1,LNDAGRBC1C07,2047,0.0052
REGION1,LNDAGRBC1C07,2048,0.0052
REGION1,LNDAGRBC1C07,2049,0.0054
REGION1,LNDAGRBC1C07,2050,13.1926
REGION1,LNDALFHIBC1,2025,0.2334
REGION1,LNDALFHIBC1,2026,0.2412
REGION1,LNDALFHIBC1,2027,0.2412
REGION1,LNDALFHIBC1,2028,0.2412
REGION1,LNDALFHIBC1,2029,0.2334
REGION1,LNDALFHIBC1,2030,0.2412
REGION1,LNDALFHIBC1,2031,0.2412
REGION1,LNDALFHIBC1,2032,0.2334
REGION1,LNDALFHIBC1,2033,0.2412
REGION1,LNDALFHIBC1,2034,0.2412
REGION1,LNDALFHIBC1,2035,7.5715
REGION1,LNDALFHIBC1,2036,0.6685
REGION1,LNDALFHIBC1,2037,0.2489
REGION1,LNDALFHIBC1,2038,0.2567
REGION1,LNDALFHIBC1,2039,0.249
REGION1,LNDALFHIBC1,2040,0.2489
REGION1,LNDALFHIBC1,2041,0.2567
REGION1,LNDALFHIBC1,2042,0.2567
REGION1,LNDALFHIBC1,2043,0.2489
REGION1,LNDALFHIBC1,2044,0.249
REGION1,LNDALFHIBC1,2045,0.2567
REGION1,LNDALFHIBC1,2046,0.2489
REGION1,LNDALFHIBC1,2047,0.249
REGION1,LNDALFHIBC1,2048,0.2567
REGION1,LNDALFHIBC1,2049,0.2567
REGION1,LNDALFHIBC1,2050,7.5792
REGION1,LNDALFLRBC1,2020,20.2753
REGION1,LNDALFLRBC1,2021,1.8276
REGION1,LNDALFLRBC1,2022,0.6456
REGION1,LNDALFLRBC1,2023,0.6671
REGION1,LNDALFLRBC1,2024,0.6671
REGION1,LNDBARBC1,2020,149.8406
REGION1,LNDBARBC1,2021,149.8406
REGION1,LNDBARBC1,2022,149.8406
REGION1,LNDBARBC1,2023,149.8449
REGION1,LNDBARBC1,2024,149.8406
REGION1,LNDBARBC1,2025,149.8868
REGION1,LNDBARBC1,2026,149.9235
REGION1,LNDBARBC1,2027,149.8406
REGION1,LNDBARBC1,2028,149.9416
REGION1,LNDBARBC1,2029,149.8406
REGION1,LNDBARBC1,2030,149.9571
REGION1,LNDBARBC1,2031,149.8406
REGION1,LNDBARBC1,2032,150.031
REGION1,LNDBARBC1,2033,149.8406
REGION1,LNDBARBC1,2034,150.0655
REGION1,LNDBARBC1,2035,150.0619
REGION1,LNDBARBC1,2036,149.8406
REGION1,LNDBARBC1,2037,149.8406
REGION1,LNDBARBC1,2038,149.8406
REGION1,LNDBARBC1,2039,149.8406
REGION1,LNDBARBC1,2040,149.8406
REGION1,LNDBARBC1,2041,150.0756
REGION1,LNDBARBC1,2042,149.8406
REGION1,LNDBARBC1,2043,149.8406
REGION1,LNDBARBC1,2044,149.8406
REGION1,LNDBARBC1,2045,149.8406
REGION1,LNDBARBC1,2046,150.2939
REGION1,LNDBARBC1,2047,150.2895
REGION1,LNDBARBC1,2048,149.8406
REGION1,LNDBARBC1,2049,150.2841
REGION1,LNDBARBC1,2050,149.8406
REGION1,LNDBLTBC1,2020,12.5455
REGION1,LNDBLTBC1,2021,12.5496
REGION1,LNDBLTBC1,2022,12.5533
REGION1,LNDBLTBC1,2023,12.5576
REGION1,LNDBLTBC1,2024,12.5565
REGION1,LNDBLTBC1,2025,13.2985
REGION1,LNDBLTBC1,2026,10.4485
REGION1,LNDBLTBC1,2027,10.5564
REGION1,LNDBLTBC1,2028,10.648
REGION1,LNDBLTBC1,2029,10.7338
REGION1,LNDBLTBC1,2030,10.8329
REGION1,LNDBLTBC1,2031,11.2157
REGION1,LNDBLTBC1,2032,11.5973
REGION1,LNDBLTBC1,2033,11.9767
REGION1,LNDBLTBC1,2034,12.0394
REGION1,LNDBLTBC1,2035,12.0656
REGION1,LNDBLTBC1,2036,12.1073
REGION1,LNDBLTBC1,2037,12.3543
REGION1,LNDBLTBC1,2038,13.7238
REGION1,LNDBLTBC1,2039,15.5334
REGION1,LNDBLTBC1,2040,16.6978
REGION1,LNDBLTBC1,2041,17.8603
